1995-07-03,9,disarray.demon.co.uk,243,/shuttle/missions/sts-71/sts-71-patch-small.gif,1927
1995-07-03,10,advantis.vnet.ibm.com,241,/shuttle/missions/sts-71/images/images.html,1911
